Title, Author, Page/Location, Clippings
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 703, "endorphins—the morphinelike chemicals that the brain secretes in response to stress—play a role in the paradoxical addictions he described."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 714, "We concluded that Beecher’s speculation that “strong emotions can block"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 715, "This suggested that for many traumatized people, reexposure to stress might provide a similar relief from anxiety."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 721, "Animals with low serotonin levels were hyperreactive to stressful stimuli (like loud sounds), while higher levels of serotonin dampened their fear system, making them less likely to become aggressive or frozen in response to potential threats."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 736, "bulimia—she basically spent much of her life bingeing and purging."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 748, "preconceptions"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 764, "Prozac made a radical difference: It gave PTSD patients a sense of perspective21 and helped them to gain considerable control over their impulses."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 776, "by the media and the public as well as by the medical profession.22 In many places drugs have displaced therapy and enabled patients to suppress their problems without addressing the underlying issues."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 777, "In many places drugs have displaced therapy and enabled patients to suppress their problems without addressing the underlying issues."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 781, "The SSRIs can be very helpful in making traumatized people less enslaved by their emotions, but they should only be considered adjuncts in their overall treatment."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 783, "psychiatric medications have a serious downside, as they may deflect attention from dealing with the underlying issues."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 796, "The number of people under the age of twenty receiving Medicaid-funded prescriptions for antipsychotic drugs tripled between 1999 and 2008."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 805, "These medications make children more manageable and less aggressive, but they also interfere with motivation, play, and curiosity, which are indispensable for maturing into a well-functioning and contributing member of society. Children who take them are also at risk of becoming morbidly obese and developing diabetes."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 812, "Mainstream medicine is firmly committed to a better life through chemistry, and the fact that we can actually change our own physiology and inner equilibrium by means other than drugs is rarely considered."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 814, "(1) our capacity to destroy one another is matched by our capacity to heal one another. Restoring relationships and community is central to restoring well"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 814, "(1) our capacity to destroy one another is matched by our capacity to heal one another. Restoring relationships and community is central to restoring well-being;"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 815, "(2) language gives us the power to change ourselves and others by communicating our experiences, helping us to define what we know, and finding a common sense of meaning;"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 816, "(3) we have the ability to regulate our own physiology, including some of the so-called involuntary functions of the body and brain, through such basic activities as breathing, moving, and touching; and (4)"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 816, "(3) we have the ability to regulate our own physiology, including some of the so-called involuntary functions of the body and brain,"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 816, "(3) we have the ability to regulate our own physiology, including some of the so-called involuntary functions of the body and brain, through such basic activities as breathing, moving, and touching;"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 818, "(4) we can change social conditions to create environments in which children and adults can feel safe and where they can thrive."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 836, "Neuroimaging made it possible to see inside the engine. By doing so it has also transformed our understanding of trauma."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 840, "what happens in the brains of people who have flashbacks."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 871, "Simply hearing the script similar activated the same physiological responses that had occurred during the accident thirteen years earlier."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 874, "Her breathing was shallow, her eyes were opened wide, and her shoulders were hunched—the very image of vulnerability and defenselessness."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 883, "limbic area, or emotional brain"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 884, "intense emotions activate the limbic system,"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 884, "intense emotions activate the limbic system, in particular an area within it called the amygdala."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 887, "Activation of this fear center triggers the cascade of stress hormones and nerve impulses that drive up blood pressure, heart rate, and oxygen intake—preparing the body for fight or flight."
"A Gentleman in Moscow", Amor Towles, 191, "haughtiness"
"A Gentleman in Moscow", Amor Towles, 192, "Personal Note: Vacation home"
"A Gentleman in Moscow", Amor Towles, 192, "dacha"
"A Gentleman in Moscow", Amor Towles, 196, "mise-en-scène,"
"A Gentleman in Moscow", Amor Towles, 213, "Personal Note: Gaining upper hand often deceitfuly"
"A Gentleman in Moscow", Amor Towles, 213, "wily"
"A Gentleman in Moscow", Amor Towles, 217, "chicanery."
"A Gentleman in Moscow", Amor Towles, 217, "Personal Note: Trickery"
"A Gentleman in Moscow", Amor Towles, 217, "mirabile dictu,"
"A Gentleman in Moscow", Amor Towles, 221, "bouillabaisse."
"A Gentleman in Moscow", Amor Towles, 222, "lumbago."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 893, "Without a functioning Broca’s area, you cannot put your thoughts and feelings into words."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 894, "In other words, we had visual proof that the effects of trauma are not necessarily different from—and can overlap with—the effects of physical lesions like strokes."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 897, "Under extreme conditions people may scream obscenities, call for their mothers, howl in terror, or simply shut down."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 911, "Under ordinary conditions raw images registered in area 19 are rapidly diffused to other brain areas that interpret the meaning of what has been seen. Once again, we were witnessing a brain region rekindled as if the trauma were actually occurring."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 935, "(Broca’s area, which blacks out during flashbacks, is on the left side.) Without sequencing we can’t identify cause and effect, grasp the long-term effects of our actions, or create coherent plans for the future. People who are very upset sometimes say they are “losing their minds.” In technical terms they are experiencing the loss of executive functioning"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 942, "Of course, most of us have done this from time to time, but when we cool down, we hopefully can admit our mistake. Trauma interferes with this kind of awareness, and, over time, our research demonstrated why."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 951, "The stress hormones of traumatized people, in contrast, take much longer to return to baseline and spike quickly and disproportionately in response to mildly stressful stimuli."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 952, "The insidious effects of constantly elevated stress hormones include memory and attention problems, irritability, and sleep disorders."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 955, "denial: Their bodies register the threat, but their conscious minds go on as if nothing has happened."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 964, "Marsha is hypersensitized to her memories of the past and that the best treatment would be some form of desensitization."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 969, "No matter how much insight and understanding we develop, the rational brain is basically impotent to talk the emotional brain out of its own reality."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 971, "It is so much easier for them to talk about what has been done to them—to tell a story of victimization and revenge—than to notice, feel, and put into words the reality of their internal experience."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1002, "At the time the disaster occurred, he was able to take an active role by running away from it, thus becoming an agent in his own rescue. And once he had reached the safety of home, the alarm bells in his brain and body quieted. This freed his mind to make some sense of what had happened and even to imagine a creative alternative to what he had seen—a lifesaving trampoline."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1007, "Being traumatized means continuing to organize your life as if the trauma were still going on—unchanged and immutable—as every new encounter or event is contaminated by"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1007, "Being traumatized means continuing to organize your life as if the trauma were still going on—unchanged and immutable—as every new encounter or event is contaminated by the past."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1010, "Trauma affects the entire human organism—body, mind, and brain. In PTSD the body continues to defend against a threat that belongs to the past. Healing from PTSD means being able to terminate this continued stress mobilization and restoring the entire organism to safety."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1035, "trauma survivors are prone to “continue the action, or rather the (futile) attempt at action, which began when the thing happened.”"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1025, "Effective action versus immobilization."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1042, "(1) generate internal signals that register what our bodies need, such as food, rest, protection, sex, and shelter; (2) create a map of the world to point us where to go to satisfy those needs; (3) generate the necessary energy and actions to get us there; (4) warn us of dangers and opportunities along the way; and (5) adjust our actions based on the requirements of the moment."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1046, "Psychological problems occur when our internal signals don’t work, when our maps don’t lead us where we need to go, when we are too paralyzed to move, when our actions do not correspond to our needs, or when our relationships break down."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1050, "The rational brain is primarily concerned with the world outside us: understanding how things and people work and figuring out how to accomplish our goals, manage our time, and sequence our actions."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1051, "Beneath the rational brain lie two evolutionarily older, and to some degree separate, brains, which are in charge of everything else: the moment-by-moment registration and management of our body’s physiology and the identification of comfort, safety, threat, hunger, fatigue, desire, longing, excitement, pleasure, and pain."
"A Gentleman in Moscow", Amor Towles, 281, "aide-de-camp,"
"A Gentleman in Moscow", Amor Towles, 393, "Et pourriez-vous me dire où se trouvent les Champs-Élysées?”"
"A Gentleman in Moscow", Amor Towles, 393, "Et pourriez-vous me dire où se trouvent les Champs-Élysées?”"
"A Gentleman in Moscow", Amor Towles, 393, "“Je vous en prie.”"
"A Gentleman in Moscow", Amor Towles, 400, "“Che cos ’era questo?! Tesoro, svegliati!”"
"A Gentleman in Moscow", Amor Towles, 400, "“Che cos ’era questo?! Tesoro, svegliati!” “Cos’è?” “C’è qualcuno nella stanza!” . . . [Bump] “Chi è la?” “Scusa.” “Claudio! Accendi la luce!” [Bam] “Scusa.” [Crash] “Arrivederci!”"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1056, "The reptilian brain is responsible for all the things that newborn babies can do: eat, sleep, wake, cry, breathe; feel temperature, hunger, wetness, and pain; and rid the body of toxins by urinating and defecating."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1057, "The brain stem and the hypothalamus (which sits directly above it) together control the energy levels of the body."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1061, "However, if your sleep is disturbed or your bowels don’t work, or if you always feel hungry, or if being touched makes you want to scream (as is often the case with traumatized children and adults), the entire organism is thrown into disequilibrium."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1063, "Any effective treatment for trauma has to address these basic housekeeping functions of the"
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1063, "psychological problems involve difficulties with sleep, appetite, touch, digestion, and arousal. Any effective treatment for trauma has to address these basic housekeeping functions of the body."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1068, "The limbic system is shaped in response to experience, in partnership with the infant’s own genetic makeup and inborn temperament."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1072, "When a circuit fires repeatedly, it can become a default setting—the response most likely to occur. If you feel safe and loved, your brain becomes specialized in exploration, play, and cooperation; if you are frightened and unwanted, it specializes in managing feelings of fear and abandonment."
"The Body Keeps the Score_ Mind, Brain and Body in the Transformation of Trauma", Bessel van Der Kolk, 1077, "These early explorations shape the limbic structures devoted to emotions and memory, but these structures can also be significantly modified by later experiences: for the better by a close friendship or a beautiful first love, for example, or for the worse by a violent assault, relentless bullying, or neglect."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 36, "same brain circuitry that becomes active when we are attracted to someone or consume desirable substances (everything from cocaine to chocolate) also activates when we share information about ourselves with others."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 36, "let our chatter drive social behaviors, we frequently crash into a range of negative outcomes."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 36, "most damaging one for internal and external conversations is that, quite often, we end up finding less support."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 37, "chatter doesn’t simply hurt people in an emotional sense; it has physical implications for our body as well,"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 38, "stress stops being adaptive when it becomes chronic—when the fight-or-flight alarm fails to stop signaling. And sure enough, a main culprit in keeping stress active is our negative verbal stream."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 38, "In other words, our results suggested that emotional pain had a physical component as well."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 39, "When the threat trip wire in our brain gets crossed, our bodies quickly mobilize themselves to protect us, much like a country mobilizing its army for a coordinated strike against an enemy invader."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 39, "When your hypothalamus receives signals from other parts of your brain indicating that threat exists, it triggers a chain of chemical reactions that release adrenaline into your bloodstream. The adrenaline causes your heart to beat fast, your blood pressure"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 40, "This explains how stressful experiences such as feeling chronically isolated and alone can have drastic effects on our health."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 40, "Indeed, not having a strong social-support network is a risk factor for death as large as smoking more than fifteen cigarettes a day, and a greater risk factor than consuming excessive amounts of alcohol, not exercising, being obese, or living in a highly polluted city."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 41, "Our inner voice, it turns out, likes to tickle our genetic ivories. The way we talk to ourselves can influence which keys get played."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 41, "This happens because our cells interpret the experience of chronic psychological threat as a viscerally hostile situation akin to being physically attacked."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 42, "Learning about the effects that our negative internal dialogues can have on our minds, relationships, and bodies can be deeply unsettling"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 42, "how our inner voice can be both a liability and an asset."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 48, "chatter is what happens when we zoom in close on something, inflaming our emotions to the exclusion of all the alternative ways of thinking about the issue that might cool us down."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 48, "find ourselves stuck on our problems and lose the ability to flexibly zoom out—to gain perspective—that’s when our inner voice turns into rumination."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 49, "self-referential processing (thinking about ourselves)"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 49, "stress-response hardware starts firing, releasing adrenaline and cortisol, flooding us with negative emotions, which only serve to further rev up our negative verbal stream and zoom us in more."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 49, "Distance doesn’t solve our problems, but it increases the likelihood that we can. It unclouds our verbal stream."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 50, "The downside of this approach, however, is that distraction constitutes a short-term fix—a Band-Aid that obscures the wound without healing it."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 50, "Out of sight, in other words, isn’t actually out of mind, because the negative feelings remain, eagerly waiting to be activated again."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 51, "scrutinize"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 51, "The point was to engage, but to do so from a distanced perspective, which isn’t the same thing as an emotionally avoidant one."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 51, "We landed on a tool we all possess: our ability to imaginatively visualize."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 51, "A powerful optical device of sorts is built into the human mind: the ability to see yourself from afar."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 51, "Yet we can also see ourselves from the outside, as if transplanted to another viewpoint"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 52, "The immersers—the people who viewed the event from a first-person perspective—got trapped in their emotions and the verbal flood they released."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 52, "the distancers went broad, which led them to feel better."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 52, "Their thinking was clearer and more complex, and, sure enough, they seemed to view events with the insight of a third-party observer."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 52, "stepping back to make sense of our experiences could be useful for changing the tone of our inner voice."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 53, "provoked—the kind of situation that is fertile ground for stoking chatter."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 53, "They related only to how distancing affects us in the moment. We also wanted to know whether it would have lasting effects, shortening the amount of time people spent ruminating."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 53, "whether people’s tendencies to distance in daily life, outside a laboratory setting, influenced how long their emotional episodes lasted."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 53, "They found that distancing by adopting an observer perspective shortened the duration of people’s"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 53, "They found that distancing by adopting an observer perspective shortened the duration of people’s negative moods after they experienced events that led them to feel angry or sad."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 54, "If you want to hold on to positive experiences, the last thing you want to do is become a fly on the wall. In such cases, immerse away."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 55, "Distance, then, helps us deal better not only with the big emotions we experience from upsetting situations but also with the smaller yet crucial daily emotional challenges of frustration and boredom that come with the important tedium of work and education."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 55, "gaining mental distance also has positive implications for something else important: wisdom."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 55, "Amorous"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 56, "We don’t see ourselves with the same distance and insight with which we see others."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 57, "amorphous"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 57, "Wise forms of reasoning relate to seeing the “big picture” in several senses: recognizing the limits of one’s own knowledge, becoming aware of the varied contexts of life and how they may unfold over time, acknowledging other people’s viewpoints, and reconciling opposing perspectives."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 57, "Wisdom involves using the mind to reason constructively about a particular set of problems: those involving uncertainty."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 57, "teach people how to think wisely regardless of their age—through gaining distance."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 57, "people were much wiser when they imagined the problem was happening to someone else. They felt it was more important to find compromise with the person who had cheated, and they were also more open to hearing that person’s perspective."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 58, "Uncertainty surrounding physical pain or illness, never mind mortality, bloats the verbal stream with worry, which can cloud our judgment and lead us to make poor decisions that, ironically, further impair our health."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 58, "lack of wisdom, brought about by a lack of mental distance,"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 59, "step outside oneself—another way of saying mental distance"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 59, "help us get past information overload—for instance, when we’re evaluating contrasting features and prices while car shopping—so that we can attain clarity."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 59, "roll back “loss aversion,” the concept Kahneman popularized referring to the fact that people are much more sensitive to losses than they are to gains."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 59, "more compromising and willing to tolerate alternative views."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 59, "When an immerser’s partner argued calmly, the immerser responded the same way—with similar patience and compassion. But once their partners began to show the slightest hint of anger or disdain, the immersers responded in kind. As for the distancers, when their partners talked calmly, they too remained calm. But even if their partner got worked up,"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 59, "When an immerser’s partner argued calmly, the immerser responded the same way—with similar patience and compassion. But once their partners began to show the slightest hint of anger or disdain, the immersers responded in kind. As for the distancers, when their partners talked calmly, they too remained calm. But even if their partner got worked up, they were still able to problem solve, which eased the conflict."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 60, "If not exactly a love potion, distancing does seem to keep the flame of love from being extinguished."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 60, "how useful stepping back can be for changing the nature of the conversations we have with ourselves. Yet more broadly, it also shows how we can reason wisely about the most chatter-provoking situations we face—those that involve uncertainty, which requires wisdom."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 61, "despondency"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 62, "the ability to strategically time travel in one’s mind can be a tool for creating positive personal narratives that reroute negative inner dialogues. But the benefits of mental time travel aren’t restricted to adopting"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 62, "the ability to strategically time travel in one’s mind can be a tool for creating positive personal narratives that reroute negative inner dialogues."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 62, "time traveling into the future, a tool called temporal distancing. Studies show that when people are going through a difficult experience, asking them to imagine how they’ll feel about it ten years from now, rather than tomorrow, can be another remarkably effective way of putting their experience in perspective."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 63, "temporal distancing promotes is one of the facets of wisdom: the understanding that the world is constantly in flux and circumstances are going to change."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 63, "temporal distancing helps people manage major stressors like the loss of a loved one but also more minor yet still critical ones, like looming work deadlines."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 63, "it even improves your love life by making relationships and arguments fare better, with less blame and more forgiveness."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 63, "journal as her college years progressed. This, too, became a medium for gaining distance."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 63, "By focusing on our experiences from the perspective of a narrator who has to create a story, journaling creates distance from our experience."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 65, "tools to calm my chatter: adopting a fly-on-the-wall perspective, assuming a detached observer’s perspective, imagining how I’d feel in the future, writing in a journal, and so on. And yet… I was immersed."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 65, "distancing tools to calm my chatter: adopting a fly-on-the-wall perspective, assuming a detached observer’s"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 65, "distancing tools to calm my chatter: adopting a fly-on-the-wall perspective, assuming a detached observer’s perspective, imagining how I’d feel in the future, writing in a journal, and so on."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 68, "frequency illusion. It describes the common experience of, say, learning a new word and then suddenly seeing it seemingly everywhere you look."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 70, "term for talking about oneself in the third person, “illeism,”"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 70, "using one’s own name—silently in one’s own head, that is, not talking to oneself aloud in ways that elicit raised eyebrows and disrupt social norms—was a tool that helped people control their inner voice."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 72, "high usage of first-person-singular pronouns, a phenomenon called I-talk, is a reliable marker of negative emotion."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 72, "talking to oneself using first-person-singular pronouns like “I,” “me,” and “my” can be a form of linguistic immersion."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 73, "participants who used distanced self-talk reported that they experienced less shame and embarrassment after giving their speech compared with participants who used immersed self-talk. They also ruminated less about their performance afterward. In their descriptions of their mental experiences, instead of highlighting their nervousness or the difficulty of the task, they said that their inner voices focused on the fact that nothing of real consequence was actually at stake."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 73, "shifting from the first-person “I” to the second-person “you” or third-person “he” or “she” provides a mechanism for gaining emotional distance."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 73, "Distanced self-talk, then, is a psychological hack embedded in the fabric of human language. And"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 73, "Distanced self-talk, then, is a psychological hack embedded in the fabric of human language."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 73, "distanced self-talk allows people to make better first impressions, improves performance on stressful problem-solving tasks, and facilitates wise reasoning,"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 74, "most chatter-provoking scenarios I’ve studied: having to choose between our love of others we care for and our moral principles."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 74, "engaging in distanced self-talk should reduce these protective tendencies by allowing us to step back from ourselves and the relationships we share with others."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 75, "Distanced self-talk appeared to be quick and powerful, unlike so many other emotion-regulation strategies. How could that be?"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 75, "“shifters” refer to words, like personal pronouns (such as “I” and “you”), whose meaning changes depending on who is speaking."
